,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
2008,3718.HK,Beijing Enterprises Urban Resources Group Limited,Hong Kong,HK,HKD,Common Stock,KYG0958F1019,,,,,,,,,,
2009,3728.HK,Ching Lee Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2118S1066,,,,,,,,,,
2010,3737.HK,Zhongzhi Pharmaceutical Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG989611085,,,,,,,,,,
2011,3738.HK,Vobile Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9390R1103,,,,,,,,,,
2012,3759.HK,Pharmaron Beijing Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003PG4,,,,,,,,,,
2013,3768.HK,Kunming Dianchi Water Treatment Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002BH4,,,,,,,,,,
2014,3773.HK,NNK Group Limited,Hong Kong,HK,HKD,Common Stock,KYG654091076,,,,,,,,,,
2015,3778.HK,China Weaving Materials Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2116A1076,,,,,,,,,,
2016,3778-OL.HK,CHINA WEAVING,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2017,3788.HK,China Hanking Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2115G1055,,,,,,,,,,
2018,3789.HK,Royal Deluxe Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7852R1074,,,,,,,,,,
2019,3798.HK,Homeland Interactive Technology Ltd,Hong Kong,HK,HKD,Common Stock,KYG6647P1037,,,,,,,,,,
2020,3799.HK,Dali Foods Group Company Limited,Hong Kong,HK,HKD,Common Stock,KYG2743Y1061,,,,,,,,,,
2021,38.HK,FIRST TRACTOR LTD H,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2022,3808.HK,Sinotruk (Hong Kong) Limited,Hong Kong,HK,HKD,Common Stock,HK3808041546,,,,,,,,,,
2023,3813.HK,Pou Sheng International (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,BMG7208D1092,,,,,,,,,,
2024,3816.HK,KFM Kingdom Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG525551027,,,,,,,,,,
2025,3818.HK,China Dongxiang (Group) Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG2112Y1098,,,,,,,,,,
2026,382.HK,EDVANTAGE GROUP HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2027,3822.HK,Sam Woo Construction Group Limited,Hong Kong,HK,HKD,Common Stock,KYG7785L1023,,,,,,,,,,
2028,3828.HK,Ming Fai International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6141X1079,,,,,,,,,,
2029,3830.HK,Kiddieland International Limited,Hong Kong,HK,HKD,Common Stock,KYG5259B1059,,,,,,,,,,
2030,3833.HK,Xinjiang Xinxin Mining Industry Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000007G2,,,,,,,,,,
2031,3836.HK,China Harmony Auto Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG2118N1079,,,,,,,,,,
2032,3838.HK,China Starch Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2161A1195,,,,,,,,,,
2033,3839.HK,Chia Tai Enterprises International Limited,Hong Kong,HK,HKD,Common Stock,BMG2151A1036,,,,,,,,,,
2034,3848.HK,Wealthy Way Group Limited,Hong Kong,HK,HKD,Common Stock,KYG719721063,,,,,,,,,,
2035,3860.HK,Speed Apparel Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG8340R1056,,,,,,,,,,
2036,3866.HK,Bank of Qingdao Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002391,,,,,,,,,,
2037,3868.HK,Xinyi Energy Holdings Limited,Hong Kong,HK,HKD,Common Stock,VGG9833A1049,,,,,,,,,,
2038,3869.HK,Hospital Corporation of China Limited,Hong Kong,HK,HKD,Common Stock,KYG4612W1042,,,,,,,,,,
2039,3877.HK,CSSC (Hong Kong) Shipping Company Limited,Hong Kong,HK,HKD,Common Stock,HK0000504214,,,,,,,,,,
2040,3878.HK,Vicon Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9362W1050,,,,,,,,,,
2041,3882.HK,Sky Light Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8191M1069,,,,,,,,,,
2042,3883.HK,China Aoyuan Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2112H1065,,,,,,,,,,
2043,3888.HK,Kingsoft Corporation Limited,Hong Kong,HK,HKD,Common Stock,KYG5264Y1089,,,Electronic Gaming & Multimedia,Communication Services,1.6226493,42614444032.0,38.28611,51.1975,1.6975,0.83956003
2044,3889.HK,Global Sweeteners Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG3932Q1029,,,,,,,,,,
2045,3893.HK,Crosstec Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG257501117,,,,,,,,,,
2046,3898.HK,Zhuzhou CRRC Times Electric Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000004X4,,,,,,,,,,
2047,3899.HK,CIMC Enric Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2198S1093,,,,,,,,,,
2048,3900.HK,Greentown China Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4100M1050,,,,,,,,,,
2049,3903.HK,Hanhua Financial Holding Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001S99,,,,,,,,,,
2050,3908.HK,China International Capital Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE100002359,,,,,,,,,,
2051,3913.HK,KWG Living Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5322R1039,,,,,,,,,,
2052,3918.HK,NagaCorp Ltd,Hong Kong,HK,HKD,Common Stock,KYG6382M1096,,,,,,,,,,
2053,3919.HK,Golden Power Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG3959Y1035,,,,,,,,,,
2054,3933.HK,The United Laboratories International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8813K1085,,,,,,,,,,
2055,3938.HK,LFG Investment Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5471A1094,,,,,,,,,,
2056,3939.HK,Wanguo International Mining Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9430L1077,,,,,,,,,,
2057,3948.HK,Inner Mongolia Yitai Coal Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001FW6,,,,,,,,,,
2058,3948-OL.HK,YITAI COAL,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2059,3958.HK,Orient Securities Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000027F2,,,,,,,,,,
2060,3963.HK,China Rongzhong Financial Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG2119M1087,,,,,,,,,,
2061,3968.HK,China Merchants Bank Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000002M1,,,Banks—Regional,Financial Services,2.2130086,1483440128000.0,63.35857,63.96143,0.44405997,0.0
2062,3969.HK,China Railway Signal & Communication Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE1000021L3,,,,,,,,,,
2063,3978.HK,China Beststudy Education Group,Hong Kong,HK,HKD,Common Stock,KYG2121W1024,,,,,,,,,,
2064,3983.HK,China BlueChemical Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000002D0,,,,,,,,,,
2065,3988.HK,Bank of China Limited,Hong Kong,HK,HKD,Common Stock,CNE1000001Z5,,,Banks—Diversified,Financial Services,0.4028505,1018088521728.0,2.7157142,2.8737142,0.42676,0.0
2066,3989.HK,Capital Environment Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG1941T1094,,,,,,,,,,
2067,3990.HK,Midea Real Estate Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG609201085,,,,,,,,,,
2068,3991.HK,Changhong Jiahua Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2042K1045,,,,,,,,,,
2069,3992.HK,Creative Enterprise Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG251801034,,,,,,,,,,
2070,3993.HK,China Molybdenum Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100000114,,,,,,,,,,
2071,3996.HK,China Energy Engineering Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE1000023C8,,,,,,,,,,
2072,3998.HK,Bosideng International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG126521064,,,,,,,,,,
2073,3999.HK,DaChan Food (Asia) Limited,Hong Kong,HK,HKD,Common Stock,KYG261441086,,,,,,,,,,
2074,400.HK,COGOBUY,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2075,405.HK,YUEXIU REAL ESTATE INVESTMENT TRUS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2076,41.HK,GREAT EAGLE HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2077,410.HK,SOHO CHINA LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2078,425.HK,MINTH GROUP LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2079,43.HK,CP POKPHAND LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2080,435.HK,SUNLIGHT REAL ESTATE INVESTMENT TR,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2081,440.HK,DAH SING FINANCIAL HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2082,45.HK,HONG KONG AND SHANGHAI HOTELS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2083,451.HK,GCL NEW ENERGY HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2084,460.HK,SIHUAN PHARMACEUTICAL HOLDINGS GRO,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2085,468.HK,GREATVIEW ASEPTIC PACKAGING COMPAN,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2086,488.HK,LAI SUN DEVELOPMENT LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2087,496.HK,KASEN INTERNATIONAL HLDGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2088,497.HK,CSI PROPERTIES LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2089,506.HK,CHINA FOODS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2090,511.HK,TELEVISION BROADCASTS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2091,512.HK,CH GRAND PHARM & HEALTHCARE HLDGS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2092,517.HK,COSCO SHIPPING INTERNATIONAL (HONG,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2093,52.HK,FAIRWOOD HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2094,520.HK,XIABUXIABU CATERING MANAGEMENT (CH,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2095,535.HK,GEMDALE PROPERTIES AND INVESTMENT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2096,538.HK,AJISEN (CHINA) HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2097,546.HK,FUFENG GROUP LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2098,563.HK,SHANGHAI INDUSTRIAL URBAN DEVELOPM,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2099,564.HK,ZHENGZHOU COAL MINING MACHINERY GR,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2100,579.HK,BEIJING JINGNENG CLEAN ENERGY LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2101,581.HK,CHINA ORIENTAL LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2102,582.HK,LANDING INTERNATIONAL DEVELOPMENT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2103,586.HK,China Conch Venture Holdings Ltd,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2104,588.HK,BEIJING NORTH STAR LTD H,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2105,59.HK,SKYFAME REALTY HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2106,590.HK,LUK FOOK HOLDINGS (INTERNATIONAL),Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2107,596.HK,INSPUR INTERNATIONAL LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2108,598.HK,SINOTRANS LTD H,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2109,601811.HK,Xinhua Winshare Publshng+Med Co Ltd,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2110,6030.HK,CITIC Securities Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000016V2,,,,,,,,,,
2111,6033.HK,Telecom Digital Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8741M1197,,,,,,,,,,
2112,6036.HK,Apex Ace Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG047181055,,,,,,,,,,
2113,6038.HK,G & M Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG345141025,,,,,,,,,,
2114,604.HK,SHENZHEN INVESTMENT LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2115,6049.HK,Poly Property Services Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003PV3,,,,,,,,,,
2116,6055.HK,China Tobacco International (HK) Company Limited,Hong Kong,HK,HKD,Common Stock,HK0000503208,,,,,,,,,,
2117,6058.HK,China Industrial Securities International Financial Group Limited,Hong Kong,HK,HKD,Common Stock,KYG212101029,,,,,,,,,,
2118,6060.HK,ZhongAn Online P & C Insurance Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002QY7,,,Insurance—Property & Casualty,Financial Services,3.53299,55485329408.0,43.368572,46.77695,0.030150002,0.44577
2119,6063.HK,Lotus Horizon Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5656N1088,,,,,,,,,,
2120,6066.HK,CSC Financial Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002B89,,,,,,,,,,
2121,6068.HK,Wisdom Education International Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG972281037,,,,,,,,,,
2122,6069.HK,Sheng Ye Capital Limited,Hong Kong,HK,HKD,Common Stock,KYG8116R1074,,,,,,,,,,
2123,607.HK,FULLSHARE HOLDINGS LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2124,6078.HK,Hygeia Healthcare Holdings Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG4712E1035,,,,,,,,,,
2125,6080.HK,Wing Chi Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG970471077,,,,,,,,,,
2126,6083.HK,World-Link Logistics (Asia) Holding Limited,Hong Kong,HK,HKD,Common Stock,Hong Kong,,,,,,,,,,
2127,6088.HK,FIT Hon Teng Limited,Hong Kong,HK,HKD,Common Stock,KYG3R83K1037,,,,,,,,,,
2128,6090.HK,Centurion Corporation Limited,Hong Kong,HK,HKD,Common Stock,SG2D51973063,,,,,,,,,,
2129,6093.HK,Hevol Services Group Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG4420L1005,,,,,,,,,,
2130,6098.HK,Country Garden Services Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG2453A1085,,,,,,,,,,
2131,6099.HK,China Merchants Securities Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000029Z6,,,,,,,,,,
2132,6100.HK,Tongdao Liepin Group,Hong Kong,HK,HKD,Common Stock,KYG8919T1022,,,,,,,,,,
2133,6110.HK,Topsports International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8924B1041,,,,,,,,,,
2134,6111.HK,DaFa Properties Group Limited,Hong Kong,HK,HKD,Common Stock,KYG261681079,,,,,,,,,,
2135,6113.HK,UTS Marketing Solutions Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9350R1002,,,,,,,,,,
2136,6116.HK,Xinjiang La Chapelle Fashion Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001SY5,,,,,,,,,,
2137,6117.HK,Rizhao Port Jurong Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003KK7,,,,,,,,,,
2138,6118.HK,Austar Lifesciences Limited,Hong Kong,HK,HKD,Common Stock,KYG0632L1023,,,,,,,,,,
2139,6119.HK,Tian Yuan Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG888051094,,,,,,,,,,
2140,6122.HK,Jilin Jiutai Rural Commercial Bank Corporation Limited,Hong Kong,HK,HKD,Common Stock,CNE100002BG6,,,,,,,,,,
2141,6123.HK,YTO Express (International) Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9877D1051,,,,,,,,,,
2142,6127.HK,Joinn Laboratories (China) Co.Ltd,Hong Kong,HK,HKD,Common Stock,CNE100004BP3,,,,,,,,,,
2143,6128.HK,Graphex Group Limited,Hong Kong,HK,HKD,Common Stock,KYG4066M1078,,,,,,,,,,
2144,6133.HK,Vital Innovations Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9381Y1089,,,,,,,,,,
2145,6136.HK,Kangda International Environmental Company Limited,Hong Kong,HK,HKD,Common Stock,KYG521541048,,,,,,,,,,
2146,6138.HK,Harbin Bank Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001SB3,,,,,,,,,,
2147,6139.HK,Jinmao (China) Hotel Investments and Management Limited,Hong Kong,HK,HKD,Common Stock,HK0000204385,,,,,,,,,,
2148,6139-OL.HK,JINMAO INV-SS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2149,6158.HK,Zhenro Properties Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9897E1098,,,,,,,,,,
2150,6160.HK,BeiGene Ltd,Hong Kong,HK,HKD,Common Stock,KYG1146Y1017,,,,,,,,,,
2151,6161.HK,Target Insurance (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,HK0000231883,,,,,,,,,,
2152,6162.HK,China Tianrui Automotive Interiors Co. LTD,Hong Kong,HK,HKD,Common Stock,KYG844001035,,,,,,,,,,
2153,6163.HK,Gemilang International Limited,Hong Kong,HK,HKD,Common Stock,KYG378791068,,,,,,,,,,
2154,6166.HK,China VAST Industrial Urban Development Company Limited,Hong Kong,HK,HKD,Common Stock,KYG216301013,,,,,,,,,,
2155,6169.HK,China YuHua Education Corporation Limited,Hong Kong,HK,HKD,Common Stock,KYG2120K1094,,,,,,,,,,
2156,6178.HK,Everbright Securities Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000029M4,,,,,,,,,,
2157,6182.HK,Twintek Investment Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9143C1050,,,,,,,,,,
2158,6185.HK,CanSino Biologics Inc,Hong Kong,HK,HKD,Common Stock,CNE100003F01,,,Drug Manufacturers—Specialty & Generic,Healthcare,12.31322,99980402688.0,322.17142,334.35284,-0.79499,0.51103
2159,6186.HK,China Feihe Limited,Hong Kong,HK,HKD,Common Stock,KYG2121Q1055,,,,,,,,,,
2160,6189.HK,Guangdong Adway Construction (Group) Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100002B71,,,,,,,,,,
2161,6190.HK,Bank of Jiujiang Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000031G2,,,,,,,,,,
2162,6193.HK,Tailam Tech Construction Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8661H1083,,,,,,,,,,
2163,6196.HK,Bank of Zhengzhou Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000023P0,,,,,,,,,,
2164,6198.HK,Qingdao Port International Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001SG2,,,,,,,,,,
2165,6198-OL.HK,QINGDAO PORT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2166,6199.HK,Bank of Guizhou Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003PT7,,,,,,,,,,
2167,620.HK,DTXS SILK ROAD INVESTMENT HOLDINGS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2168,6288.HK,Fast Retailing Co. Ltd,Hong Kong,HK,HKD,Common Stock,US31188H2004,,,,,,,,,,
2169,631.HK,SANY HEAVY EQUIPMENT INTERNATIONAL,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2170,639.HK,SHOUGANG FUSHAN RESOURCES GROUP LT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2171,658.HK,CHINA HIGH SPEED TRANSMISSION EQUI,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2172,6600.HK,SciClone Pharmaceuticals (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG4271B1023,,,,,,,,,,
2173,6601.HK,Cheerwin Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2072S1003,,,,,,,,,,
2174,6606.HK,New Horizon Health Limited,Hong Kong,HK,HKD,Common Stock,KYG6485S1021,,,,,,,,,,
2175,6609.HK,Shanghai HeartCare Med Tech,Hong Kong,HK,HKD,Common Stock,CNE100004MN5,,,,,,,,,,
2176,6611.HK,Sanxun Holdings Group Ltd,Hong Kong,HK,HKD,Common Stock,KYG7823E1026,,,,,,,,,,
2177,6616.HK,Global New Material Intl Hldg,Hong Kong,HK,HKD,Common Stock,KYG392AS1011,,,,,,,,,,
2178,6618.HK,JD Health International Inc,Hong Kong,HK,HKD,Common Stock,KYG5074A1004,,,Medical Care Facilities,Healthcare,5.2003894,204246319104.0,87.097145,111.11714,-0.88917,0.25370002
2179,6626.HK,Yuexiu Services Group Ltd,Hong Kong,HK,HKD,Common Stock,HK0000746575,,,,,,,,,,
2180,665.HK,HAITONG INTL SECURITIES GROUP LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2181,6666.HK,Evergrande Property Services Group Limited,Hong Kong,HK,HKD,Common Stock,KYG3224K1022,,,,,,,,,,
2182,6668.HK,E-Star Commercial Management Company Limited,Hong Kong,HK,HKD,Common Stock,KYG3170A1085,,,,,,,,,,
2183,6669.HK,Acotec Scientific Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG0096M1096,,,,,,,,,,
2184,6677.HK,Sino-Ocean Service Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG816CB1040,,,,,,,,,,
2185,6690.HK,Haier Smart Home Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000048K8,,,,,,,,,,
2186,670.HK,CHINA EASTERN AIRLINES CORP LTD H,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2187,6805.HK,Kimou Environmental Holding Limited,Hong Kong,HK,HKD,Common Stock,KYG5258L1041,,,,,,,,,,
2188,6806.HK,Shenwan Hongyuan Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100003K53,,,,,,,,,,
2189,6808.HK,Sun Art Retail Group Limited,Hong Kong,HK,HKD,Common Stock,HK0000083920,,,,,,,,,,
2190,6811.HK,Tai Hing Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG866191060,,,,,,,,,,
2191,6812.HK,Winson Holdings Hong Kong Limited,Hong Kong,HK,HKD,Common Stock,KYG971751063,,,,,,,,,,
2192,6816.HK,Prosper Construction Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG7279E1017,,,,,,,,,,
2193,6818.HK,China Everbright Bank Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100001QW3,,,,,,,,,,
2194,6819.HK,IntelliCentrics Global Holdings Ltd,Hong Kong,HK,HKD,Common Stock,KYG480041089,,,,,,,,,,
2195,6820.HK,FriendTimes Inc,Hong Kong,HK,HKD,Common Stock,KYG371BT1022,,,,,,,,,,
2196,6822.HK,King's Flair International (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG5258R1011,,,,,,,,,,
2197,6823.HK,HKT Trust and HKT Limited,Hong Kong,HK,HKD,Common Stock,HK0000093390,,,,,,,,,,
2198,6826.HK,Shanghai Haohai Biological Technology Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001W69,,,,,,,,,,
2199,6829.HK,Dragon Rise Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2831B1095,,,,,,,,,,
2200,6830.HK,Huazhong In-Vehicle Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG4657L1041,,,,,,,,,,
2201,6833.HK,Sinco Pharmaceuticals Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8154Y1052,,,,,,,,,,
2202,6836.HK,Tianyun International Holdings Limited,Hong Kong,HK,HKD,Common Stock,VGG8880B1067,,,,,,,,,,
2203,6837.HK,Haitong Securities Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000019K9,,,,,,,,,,
2204,6838.HK,Winox Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG971741098,,,,,,,,,,
2205,6839.HK,Yunnan Water Investment Co. Limited,Hong Kong,HK,HKD,Common Stock,CNE100001WB5,,,,,,,,,,
2206,6855.HK,Ascentage Pharma Group International,Hong Kong,HK,HKD,Common Stock,KYG0519B1023,,,,,,,,,,
2207,6858.HK,Honma Golf Limited,Hong Kong,HK,HKD,Common Stock,KYG459461037,,,,,,,,,,
2208,686.HK,PANDA GREEN ENERGY GROUP LTD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2209,6860.HK,FingerTango Inc,Hong Kong,HK,HKD,Common Stock,KYG3R10G1007,,,,,,,,,,
2210,6862.HK,Haidilao International Holding Ltd,Hong Kong,HK,HKD,Common Stock,KYG4290A1013,,,,,,,,,,
2211,6865.HK,Flat Glass Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100002375,,,Building Products & Equipment,Industrials,7.294164,118072754176.0,34.141666,27.551,0.31172,0.49958
2212,6866.HK,Zuoli Kechuang Micro-finance Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100001TL0,,,,,,,,,,
2213,6868.HK,Tenfu (Cayman) Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG875941000,,,,,,,,,,
2214,6869.HK,Yangtze Optical Fibre And Cable Joint Stock Limited Company,Hong Kong,HK,HKD,Common Stock,CNE100001T72,,,,,,,,,,
2215,6877.HK,CLSA Premium Limited,Hong Kong,HK,HKD,Common Stock,KYG2R50B1046,,,,,,,,,,
2216,6878.HK,Differ Group Holding Company Limited,Hong Kong,HK,HKD,Common Stock,KYG2760V1005,,,,,,,,,,
2217,6880.HK,Tempus Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8756N1016,,,,,,,,,,
2218,6881.HK,China Galaxy Securities Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001NT6,,,,,,,,,,
2219,6882.HK,EGL Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG3089V1023,,,,,,,,,,
2220,6885.HK,Henan Jinma Energy Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100002QZ4,,,,,,,,,,
2221,6886.HK,Huatai Securities Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE100001YQ9,,,,,,,,,,
2222,6888.HK,Freetech Road Recycling Technology (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG3728H1002,,,,,,,,,,
2223,6889.HK,DYNAM JAPAN HOLDINGS Co. Ltd,Hong Kong,HK,HKD,Common Stock,JP3491910000,,,,,,,,,,
2224,6889-OL.HK,DYNAM JAPAN,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
2225,6890.HK,KangLi International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG521551013,,,,,,,,,,
