,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
129,ASKN.DE,asknet Solutions AG,Germany,XETRA,EUR,Common Stock,DE000A2E3707,2.0,,Information Technology Services,Technology,8.499096,12290782.0,9.47,10.334397,-0.01948,0.058920003
130,ASL.DE,Akasol AG,Germany,XETRA,EUR,Common Stock,DE000A2JNWZ9,4.0,,Auto Parts,Consumer Cyclical,9.289822,754095424.0,123.49143,120.60284,-0.17723,0.25797
131,ASME.DE,ASML Holding N.V,Germany,XETRA,EUR,Common Stock,NL0010273215,7.0,,Semiconductor Equipment & Materials,Technology,22.083067,301847674880.0,668.8457,565.14044,0.28812,0.51154
132,AT1.DE,Aroundtown SA,Germany,XETRA,EUR,Common Stock,LU1673108939,5.0,,Real Estate Services,Real Estate,0.5317718,8521766400.0,6.6510286,6.53278,0.48681,0.76553
133,ATD.DE,Allegheny Technologies Incorporated,Germany,XETRA,EUR,Common Stock,,3.0,,Metal Fabrication,Industrials,4.0305586,1960587904.0,16.234285,17.831205,-0.58902,0.09231
134,AUS.DE,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,Germany,XETRA,EUR,Common Stock,,6.0,,Electronic Components,Technology,1.8286185,1466587520.0,36.814285,33.032623,0.0398,0.14275
135,AVES.DE,Aves One AG,Germany,XETRA,EUR,Common Stock,DE000A168114,4.0,,Rental & Leasing Services,Industrials,12.207671,169847056.0,11.614572,9.946737,-0.40111,0.81454
136,AWM.DE,Skyworks Solutions Inc,Germany,XETRA,EUR,Common Stock,,,,Semiconductors,Technology,5.3787403,25345077248.0,156.68857,151.01163,0.2984,0.49581
137,AXA.DE,AXA SA,Germany,XETRA,EUR,Common Stock,,6.0,,Insurance—Diversified,Financial Services,0.79296327,56882712576.0,23.321571,22.69927,0.02816,0.14259
138,AXJ.DE,Equitable Holdings Inc,Germany,XETRA,EUR,Common Stock,,2.0,,Insurance—Diversified,Financial Services,1.2481232,11392061440.0,26.285715,26.52766,0.0,0.0
139,AZ2.DE,Andritz AG,Germany,XETRA,EUR,Common Stock,,7.0,,Industrial Distribution,Industrials,3.9121404,4871756288.0,47.642857,44.602413,0.0395,0.4504
140,B4B.DE,Metro AG,Germany,XETRA,EUR,Common Stock,DE000BFB0019,7.0,,Food Distribution,Consumer Defensive,2.268537,4111412736.0,11.1318,10.151376,0.0234,0.16816999
141,B4B3.DE,Metro AG,Germany,XETRA,EUR,Common Stock,DE000BFB0027,7.0,,Food Distribution,Consumer Defensive,2.3046093,3966085376.0,11.434286,11.152837,0.0234,0.16816999
142,B4NA.DE,RICI Enhanced Aluminium TR USD ETC,Germany,XETRA,EUR,Common Stock,DE000PR5RAU2,,,,,,,,,,
143,B4NB.DE,RICI Enhanced Kupfer TR USD ETC,Germany,XETRA,EUR,Common Stock,DE000PR5RCU8,,,,,,,,,,
144,B4NC.DE,RICI Enhanced Nickel TR USD ETC,Germany,XETRA,EUR,Common Stock,DE000PR5RNU5,,,,,,,,,,
145,B4ND.DE,RICI Enhanced Zink TR USD ETC,Germany,XETRA,EUR,Common Stock,DE000PR5RZU9,,,,,,,,,,
146,B4NE.DE,RICI Enhanced Zinn TR USD ETC,Germany,XETRA,EUR,Common Stock,DE000PR5RTU2,,,,,,,,,,
147,B4NF.DE,BNP PAR.ISS. O.E. ETC,Germany,XETRA,EUR,Common Stock,,,,,,,,,,,
148,B4NS.DE,Zink TR ETC EUR,Germany,XETRA,EUR,Common Stock,DE000PB7Z1N5,,,,,,,,,,
149,B4NT.DE,Zinn TR ETC EUR,Germany,XETRA,EUR,Common Stock,DE000PB8T1N2,,,,,,,,,,
150,B4NX.DE,BNPP RICI Enhanced Energy (ER) Index EUR Hedge ETC,Germany,XETRA,EUR,Common Stock,DE000PZ9REE0,,,,,,,,,,
151,B4NY.DE,RICI Enhanced Brent Crude Oil (ER) Index EUR Hedge ETC,Germany,XETRA,EUR,Common Stock,DE000PZ9REB6,,,,,,,,,,
152,B4NZ.DE,RICI Enhanced WTI Crude Oil (ER) Index EUR Hedge ETC,Germany,XETRA,EUR,Common Stock,DE000PZ9REW2,,,,,,,,,,
153,B5A.DE,BAUER Aktiengesellschaft,Germany,XETRA,EUR,Common Stock,DE0005168108,3.0,,Engineering & Construction,Industrials,0.60767376,218983392.0,12.354857,11.957855,-0.0069999998,0.51347
154,B7E.DE,Blue Cap AG,Germany,XETRA,EUR,Common Stock,DE000A0JM2M1,5.0,,Asset Management,Financial Services,1.555024,124694856.0,28.48,25.985106,0.07112,0.46106
155,B7J.DE,SRV Yhtiöt Oyj,Germany,XETRA,EUR,Common Stock,,4.0,,Engineering & Construction,Industrials,0.8757062,164668912.0,0.64977145,0.6358369,-0.01593,0.10731
156,B8A.DE,BAVARIA Industries Group AG,Germany,XETRA,EUR,Common Stock,DE0002605557,4.0,,Asset Management,Financial Services,1.307852,384172800.0,76.71429,70.106384,-0.11338,0.50734
